timestamp,temperatura,humedad,luz,ruido
2025-03-12 11:10:00,19.45,61.5,784,45
2025-03-12 11:20:00,18.08,75.9,737,38
2025-03-12 11:30:00,18.57,68.0,862,30
2025-03-12 11:40:00,18.33,69.7,535,48
2025-03-12 11:50:00,18.91,68.2,749,60
2025-03-12 12:00:00,19.45,61.9,524,30
2025-03-12 12:10:00,18.67,64.3,593,57
2025-03-12 12:20:00,20.19,62.9,715,55
2025-03-12 12:30:00,20.26,59.3,457,36
2025-03-12 12:40:00,20.4,61.2,844,48
2025-03-12 12:50:00,17.24,73.1,633,55
2025-03-12 13:00:00,20.77,65.5,934,36
2025-03-12 13:10:00,19.34,69.8,473,37
2025-03-12 13:20:00,19.25,64.1,629,37
2025-03-12 13:30:00,19.13,63.5,736,57
2025-03-12 13:40:00,18.15,72.3,744,42
2025-03-12 13:50:00,19.5,65.6,843,51
2025-03-12 14:00:00,19.9,66.2,455,33
2025-03-12 14:10:00,18.73,68.2,711,53
2025-03-12 14:20:00,17.72,69.7,472,48
2025-03-12 14:30:00,17.39,65.0,781,38
2025-03-12 14:40:00,18.37,58.4,765,46
2025-03-12 14:50:00,18.01,71.7,694,59
2025-03-12 15:00:00,18.22,70.1,680,39
2025-03-12 15:10:00,18.75,64.9,784,60
2025-03-12 15:20:00,18.03,67.7,503,57
2025-03-12 15:30:00,17.59,73.7,814,53
2025-03-12 15:40:00,17.55,74.7,496,38
2025-03-12 15:50:00,17.71,67.1,543,41
2025-03-12 16:00:00,15.48,76.0,503,36
2025-03-12 16:10:00,16.89,70.0,714,59
2025-03-12 16:20:00,15.55,67.1,479,32
2025-03-12 16:30:00,17.3,67.9,447,47
2025-03-12 16:40:00,16.12,77.2,636,44
2025-03-12 16:50:00,17.08,72.4,795,53
2025-03-12 17:00:00,13.79,68.2,941,75
2025-03-12 17:10:00,15.62,76.1,483,81
2025-03-12 17:20:00,16.05,76.3,929,62
2025-03-12 17:30:00,13.94,70.3,668,62
2025-03-12 17:40:00,20.87,73.8,771,61
2025-03-12 17:50:00,15.23,77.6,895,77
2025-03-12 18:00:00,13.72,69.4,789,90
2025-03-12 18:10:00,13.14,66.8,538,68
2025-03-12 18:20:00,13.0,71.4,537,79
2025-03-12 18:30:00,13.61,67.0,461,85
2025-03-12 18:40:00,13.69,69.1,593,90
2025-03-12 18:50:00,12.91,78.6,844,86
2025-03-12 19:00:00,11.2,72.7,0,75
2025-03-12 19:10:00,12.83,75.8,0,87
2025-03-12 19:20:00,11.95,79.0,0,80
2025-03-12 19:30:00,10.04,80.9,0,63
2025-03-12 19:40:00,12.83,77.5,0,90
2025-03-12 19:50:00,11.38,67.6,0,69
2025-03-12 20:00:00,10.47,77.8,0,55
2025-03-12 20:10:00,10.71,81.1,0,54
2025-03-12 20:20:00,9.23,78.7,0,32
2025-03-12 20:30:00,10.18,80.2,0,33
2025-03-12 20:40:00,11.47,75.4,0,54
2025-03-12 20:50:00,11.28,78.4,0,52
2025-03-12 21:00:00,8.94,82.3,0,54
2025-03-12 21:10:00,9.74,85.4,0,34
2025-03-12 21:20:00,9.85,77.2,0,34
2025-03-12 21:30:00,9.81,77.1,0,39
2025-03-12 21:40:00,8.25,86.0,0,34
2025-03-12 21:50:00,10.48,78.4,0,41
2025-03-12 22:00:00,7.84,81.9,0,33
2025-03-12 22:10:00,8.3,82.0,0,54
2025-03-12 22:20:00,7.93,81.0,0,34
2025-03-12 22:30:00,8.4,88.7,0,45
2025-03-12 22:40:00,7.52,80.1,0,44
2025-03-12 22:50:00,8.04,84.1,0,46
2025-03-12 23:00:00,7.76,80.1,0,35
2025-03-12 23:10:00,8.6,89.2,0,44
2025-03-12 23:20:00,8.5,78.5,0,37
2025-03-12 23:30:00,8.54,84.2,0,33
2025-03-12 23:40:00,8.31,72.4,0,34
2025-03-12 23:50:00,9.09,80.6,0,32
2025-03-13 00:00:00,6.78,88.3,0,40
2025-03-13 00:10:00,6.88,80.3,0,55
2025-03-13 00:20:00,6.85,84.6,0,58
2025-03-13 00:30:00,6.96,98.9,0,58
2025-03-13 00:40:00,5.86,81.8,0,54
2025-03-13 00:50:00,7.22,87.2,0,48
2025-03-13 01:00:00,7.61,80.0,0,56
2025-03-13 01:10:00,7.01,81.5,0,46
2025-03-13 01:20:00,5.81,87.5,0,50
2025-03-13 01:30:00,7.23,84.9,0,31
2025-03-13 01:40:00,6.18,82.6,0,42
2025-03-13 01:50:00,7.55,84.0,0,43
2025-03-13 02:00:00,7.91,89.5,0,40
2025-03-13 02:10:00,7.99,84.1,0,40
2025-03-13 02:20:00,6.96,87.3,0,42
2025-03-13 02:30:00,8.82,78.0,0,40
2025-03-13 02:40:00,7.95,82.9,0,57
2025-03-13 02:50:00,13.08,83.3,0,40
2025-03-13 03:00:00,9.23,80.8,0,31
2025-03-13 03:10:00,8.84,83.3,0,36
2025-03-13 03:20:00,10.23,82.5,0,31
2025-03-13 03:30:00,8.32,86.7,0,36
2025-03-13 03:40:00,7.77,88.2,0,40
2025-03-13 03:50:00,9.0,81.3,0,45
2025-03-13 04:00:00,10.82,86.9,0,38
2025-03-13 04:10:00,11.87,79.2,0,35
2025-03-13 04:20:00,12.74,82.6,0,53
2025-03-13 04:30:00,8.77,76.8,0,35
2025-03-13 04:40:00,9.9,81.0,0,47
2025-03-13 04:50:00,9.01,88.2,0,50
2025-03-13 05:00:00,11.26,80.7,0,33
2025-03-13 05:10:00,13.44,79.2,0,53
2025-03-13 05:20:00,10.8,72.2,0,31
2025-03-13 05:30:00,11.44,79.9,0,37
2025-03-13 05:40:00,10.99,80.6,0,57
2025-03-13 05:50:00,10.65,78.3,0,44
2025-03-13 06:00:00,14.44,76.8,569,53
2025-03-13 06:10:00,11.78,77.7,668,49
2025-03-13 06:20:00,12.94,78.2,690,34
2025-03-13 06:30:00,13.08,77.4,811,50
2025-03-13 06:40:00,12.98,82.8,537,46
2025-03-13 06:50:00,12.76,74.0,585,59
2025-03-13 07:00:00,15.85,82.2,364,80
2025-03-13 07:10:00,12.87,75.0,634,80
2025-03-13 07:20:00,14.91,78.2,552,82
2025-03-13 07:30:00,14.95,80.3,828,70
2025-03-13 07:40:00,7.79,76.8,742,65
2025-03-13 07:50:00,13.9,75.9,526,70
2025-03-13 08:00:00,16.97,74.7,821,69
2025-03-13 08:10:00,16.93,66.3,434,60
2025-03-13 08:20:00,15.31,63.5,747,60
2025-03-13 08:30:00,15.05,77.1,709,69
2025-03-13 08:40:00,19.89,72.8,492,72
2025-03-13 08:50:00,16.19,70.7,796,82
2025-03-13 09:00:00,17.29,73.3,695,80
2025-03-13 09:10:00,16.96,71.8,482,75
2025-03-13 09:20:00,18.92,67.3,562,68
2025-03-13 09:30:00,16.88,76.2,710,61
2025-03-13 09:40:00,17.4,77.0,726,79
2025-03-13 09:50:00,17.09,73.3,620,77
2025-03-13 10:00:00,19.77,71.8,657,47
2025-03-13 10:10:00,16.61,71.1,675,46
2025-03-13 10:20:00,17.96,71.7,482,43
2025-03-13 10:30:00,18.7,72.6,672,58
2025-03-13 10:40:00,18.03,69.3,566,42
2025-03-13 10:50:00,17.16,74.4,769,41
2025-03-13 11:00:00,18.94,71.1,724,33
2025-03-13 11:10:00,17.51,73.5,430,51
2025-03-13 11:20:00,19.34,75.4,452,56
2025-03-13 11:30:00,18.47,70.5,545,47
2025-03-13 11:40:00,18.34,71.7,744,33
2025-03-13 11:50:00,19.64,73.0,348,52
2025-03-13 12:00:00,18.21,70.4,795,35
2025-03-13 12:10:00,17.77,68.7,567,59
2025-03-13 12:20:00,18.28,70.8,816,51
2025-03-13 12:30:00,20.65,75.3,537,51
2025-03-13 12:40:00,18.2,60.4,731,36
2025-03-13 12:50:00,19.3,73.1,544,56
2025-03-13 13:00:00,24.48,71.0,730,40
2025-03-13 13:10:00,18.05,68.3,735,52
2025-03-13 13:20:00,18.05,73.8,653,41
2025-03-13 13:30:00,18.95,65.6,559,35
2025-03-13 13:40:00,18.98,68.8,739,57
2025-03-13 13:50:00,27.88,75.6,343,46
2025-03-13 14:00:00,17.59,63.6,781,45
2025-03-13 14:10:00,17.9,73.2,660,56
2025-03-13 14:20:00,20.47,76.9,803,36
2025-03-13 14:30:00,22.77,75.6,539,31
2025-03-13 14:40:00,16.61,72.8,828,50
2025-03-13 14:50:00,17.1,67.3,782,31
2025-03-13 15:00:00,18.13,76.0,435,32
2025-03-13 15:10:00,16.9,69.9,532,38
2025-03-13 15:20:00,16.9,71.8,674,60
2025-03-13 15:30:00,16.48,72.2,415,33
2025-03-13 15:40:00,17.99,67.5,529,30
2025-03-13 15:50:00,16.16,77.6,710,55
2025-03-13 16:00:00,15.54,73.7,582,39
2025-03-13 16:10:00,15.27,73.8,720,36
2025-03-13 16:20:00,13.87,71.7,739,35
2025-03-13 16:30:00,15.63,71.3,690,48
2025-03-13 16:40:00,15.96,76.6,585,32
2025-03-13 16:50:00,15.39,76.7,815,41
2025-03-13 17:00:00,14.35,87.9,523,85
2025-03-13 17:10:00,14.37,74.8,674,78
2025-03-13 17:20:00,14.45,74.3,800,85
2025-03-13 17:30:00,13.72,80.5,683,74
2025-03-13 17:40:00,13.67,79.4,801,67
2025-03-13 17:50:00,14.6,74.9,355,82
2025-03-13 18:00:00,11.83,79.5,580,74
2025-03-13 18:10:00,12.84,84.3,487,84
2025-03-13 18:20:00,14.32,73.3,570,78
2025-03-13 18:30:00,12.98,75.1,507,88
2025-03-13 18:40:00,11.55,79.8,660,69
2025-03-13 18:50:00,13.15,75.4,799,90
2025-03-13 19:00:00,12.11,77.7,0,61
2025-03-13 19:10:00,10.82,85.1,0,66
2025-03-13 19:20:00,11.22,81.8,0,88
2025-03-13 19:30:00,10.75,80.0,0,67
2025-03-13 19:40:00,11.08,77.1,0,71
2025-03-13 19:50:00,10.92,81.6,0,66
2025-03-13 20:00:00,10.36,86.8,0,38
2025-03-13 20:10:00,11.33,76.9,0,58
2025-03-13 20:20:00,10.05,77.2,0,46
2025-03-13 20:30:00,8.77,84.8,0,38
2025-03-13 20:40:00,12.03,79.9,0,47
2025-03-13 20:50:00,4.47,78.9,0,30
2025-03-13 21:00:00,9.39,81.0,0,55
2025-03-13 21:10:00,8.71,86.8,0,57
2025-03-13 21:20:00,8.95,86.7,0,31
2025-03-13 21:30:00,8.49,85.3,0,35
2025-03-13 21:40:00,9.49,82.1,0,56
2025-03-13 21:50:00,8.38,80.5,0,48
2025-03-13 22:00:00,8.2,82.6,0,37
2025-03-13 22:10:00,8.59,81.5,0,56
2025-03-13 22:20:00,8.81,83.5,0,56
2025-03-13 22:30:00,8.64,85.2,0,34
2025-03-13 22:40:00,6.99,88.0,0,58
2025-03-13 22:50:00,9.07,85.2,0,57
2025-03-13 23:00:00,7.74,85.2,0,41
2025-03-13 23:10:00,7.46,92.6,0,50
2025-03-13 23:20:00,7.55,71.9,0,48
2025-03-13 23:30:00,7.09,88.4,0,32
2025-03-13 23:40:00,6.84,87.9,0,35
2025-03-13 23:50:00,6.92,88.0,0,46
2025-03-14 00:00:00,8.13,88.9,0,42
2025-03-14 00:10:00,7.17,80.4,0,54
2025-03-14 00:20:00,7.33,89.0,0,51
2025-03-14 00:30:00,7.15,86.7,0,54
2025-03-14 00:40:00,6.57,83.6,0,60
2025-03-14 00:50:00,5.39,87.7,0,54
2025-03-14 01:00:00,7.92,85.6,0,32
2025-03-14 01:10:00,7.84,81.1,0,39
2025-03-14 01:20:00,7.3,76.8,0,54
2025-03-14 01:30:00,6.44,79.6,0,35
2025-03-14 01:40:00,8.76,82.0,0,40
2025-03-14 01:50:00,7.04,86.5,0,37
2025-03-14 02:00:00,8.11,78.3,0,38
2025-03-14 02:10:00,7.35,85.7,0,49
2025-03-14 02:20:00,6.83,85.3,0,47
2025-03-14 02:30:00,8.38,92.3,0,45
2025-03-14 02:40:00,6.71,85.5,0,37
2025-03-14 02:50:00,8.09,75.8,0,42
2025-03-14 03:00:00,9.05,87.4,0,55
2025-03-14 03:10:00,7.97,79.2,0,41
2025-03-14 03:20:00,7.82,79.0,0,46
2025-03-14 03:30:00,8.24,82.0,0,60
2025-03-14 03:40:00,8.36,85.0,0,52
2025-03-14 03:50:00,7.64,81.7,0,47
2025-03-14 04:00:00,9.2,81.2,0,33
2025-03-14 04:10:00,10.16,77.5,0,53
2025-03-14 04:20:00,11.7,76.5,0,41
2025-03-14 04:30:00,10.91,82.0,0,33
2025-03-14 04:40:00,10.23,75.1,0,40
2025-03-14 04:50:00,11.01,78.3,0,54
2025-03-14 05:00:00,12.48,77.9,0,45
2025-03-14 05:10:00,11.31,80.2,0,49
2025-03-14 05:20:00,11.76,78.2,0,38
2025-03-14 05:30:00,12.33,78.0,0,43
2025-03-14 05:40:00,12.44,74.3,0,58
2025-03-14 05:50:00,6.45,77.6,0,49
2025-03-14 06:00:00,12.28,76.2,445,39
2025-03-14 06:10:00,14.04,78.8,363,42
2025-03-14 06:20:00,14.59,74.0,489,38
2025-03-14 06:30:00,14.3,73.6,832,33
2025-03-14 06:40:00,12.24,72.3,513,55
2025-03-14 06:50:00,12.03,77.8,772,42
2025-03-14 07:00:00,15.03,73.7,511,72
2025-03-14 07:10:00,15.84,74.6,426,75
2025-03-14 07:20:00,14.84,73.2,392,89
2025-03-14 07:30:00,14.47,73.4,630,83
2025-03-14 07:40:00,14.58,72.7,462,89
2025-03-14 07:50:00,15.47,77.1,766,83
2025-03-14 08:00:00,15.85,73.3,414,75
2025-03-14 08:10:00,16.49,79.0,853,83
2025-03-14 08:20:00,16.0,71.9,401,74
2025-03-14 08:30:00,15.39,79.5,644,64
2025-03-14 08:40:00,15.33,72.0,462,79
2025-03-14 08:50:00,16.52,75.2,829,75
2025-03-14 09:00:00,15.18,69.1,657,84
2025-03-14 09:10:00,17.73,73.4,461,70
2025-03-14 09:20:00,17.21,62.3,662,67
2025-03-14 09:30:00,18.1,66.5,799,79
2025-03-14 09:40:00,17.83,67.6,486,89
2025-03-14 09:50:00,17.38,79.7,829,84
2025-03-14 10:00:00,17.45,74.4,805,30
2025-03-14 10:10:00,17.49,71.3,474,48
2025-03-14 10:20:00,17.78,68.6,425,45
2025-03-14 10:30:00,18.99,67.9,653,59
2025-03-14 10:40:00,19.71,67.8,528,45
2025-03-14 10:50:00,18.56,72.9,618,43
2025-03-14 11:00:00,18.43,69.8,743,57
2025-03-14 11:10:00,18.51,73.0,537,37
2025-03-14 11:20:00,18.55,71.7,467,48
2025-03-14 11:30:00,19.73,71.1,483,56
2025-03-14 11:40:00,18.53,66.3,689,50
2025-03-14 11:50:00,18.86,66.3,858,30
2025-03-14 12:00:00,20.18,69.7,427,46
2025-03-14 12:10:00,18.65,70.7,853,38
2025-03-14 12:20:00,19.55,68.4,512,43
2025-03-14 12:30:00,19.82,64.2,605,32
2025-03-14 12:40:00,19.15,70.1,678,37
2025-03-14 12:50:00,20.67,72.2,476,59
2025-03-14 13:00:00,20.23,65.0,798,38
2025-03-14 13:10:00,19.11,68.3,702,52
2025-03-14 13:20:00,18.26,65.6,396,40
2025-03-14 13:30:00,18.29,73.3,554,32
2025-03-14 13:40:00,19.07,77.4,509,51
2025-03-14 13:50:00,18.03,74.7,548,42
2025-03-14 14:00:00,18.52,63.9,463,40
2025-03-14 14:10:00,19.65,71.6,797,52
2025-03-14 14:20:00,18.35,72.4,536,60
2025-03-14 14:30:00,18.28,77.2,410,43
2025-03-14 14:40:00,18.98,67.9,747,54
2025-03-14 14:50:00,18.72,69.7,761,42
2025-03-14 15:00:00,16.43,66.8,641,49
2025-03-14 15:10:00,16.98,66.1,585,33
2025-03-14 15:20:00,18.86,71.8,454,32
2025-03-14 15:30:00,17.61,77.4,494,38
2025-03-14 15:40:00,16.54,71.6,629,60
2025-03-14 15:50:00,17.19,71.7,684,51
2025-03-14 16:00:00,14.68,68.1,427,42
2025-03-14 16:10:00,14.62,73.7,527,54
2025-03-14 16:20:00,16.89,70.9,421,33
2025-03-14 16:30:00,16.1,71.3,712,48
2025-03-14 16:40:00,16.52,80.0,431,34
2025-03-14 16:50:00,17.03,71.4,582,45
2025-03-14 17:00:00,14.93,73.7,829,89
2025-03-14 17:10:00,15.24,76.0,557,67
2025-03-14 17:20:00,14.86,61.0,710,78
2025-03-14 17:30:00,15.69,72.0,563,82
2025-03-14 17:40:00,16.08,67.9,669,61
2025-03-14 17:50:00,14.82,72.9,423,86
2025-03-14 18:00:00,13.23,84.8,617,65
2025-03-14 18:10:00,13.36,66.1,524,73
2025-03-14 18:20:00,13.02,70.5,772,66
2025-03-14 18:30:00,12.78,82.6,618,83
2025-03-14 18:40:00,13.94,76.5,658,74
2025-03-14 18:50:00,12.78,78.9,770,81
2025-03-14 19:00:00,11.19,79.6,0,74
2025-03-14 19:10:00,12.27,79.7,0,68
2025-03-14 19:20:00,12.33,77.9,0,77
2025-03-14 19:30:00,13.42,66.3,0,84
2025-03-14 19:40:00,12.53,79.1,0,77
2025-03-14 19:50:00,12.21,83.6,0,83
2025-03-14 20:00:00,10.88,85.2,0,36
2025-03-14 20:10:00,9.99,83.5,0,46
2025-03-14 20:20:00,10.55,80.7,0,34
2025-03-14 20:30:00,10.59,81.8,0,32
2025-03-14 20:40:00,9.67,84.6,0,41
2025-03-14 20:50:00,10.06,75.1,0,30
2025-03-14 21:00:00,9.62,90.0,0,57
2025-03-14 21:10:00,8.85,86.8,0,41
2025-03-14 21:20:00,9.35,90.2,0,32
2025-03-14 21:30:00,9.58,84.1,0,42
2025-03-14 21:40:00,9.54,80.7,0,41
2025-03-14 21:50:00,10.25,84.7,0,40
2025-03-14 22:00:00,7.44,87.1,0,59
2025-03-14 22:10:00,9.22,91.8,0,47
2025-03-14 22:20:00,8.29,82.9,0,34
2025-03-14 22:30:00,8.57,82.4,0,53
2025-03-14 22:40:00,8.47,88.3,0,34
2025-03-14 22:50:00,8.42,83.2,0,57
2025-03-14 23:00:00,6.8,82.5,0,59
2025-03-14 23:10:00,7.95,82.7,0,60
2025-03-14 23:20:00,6.16,76.8,0,40
2025-03-14 23:30:00,8.98,82.0,0,54
2025-03-14 23:40:00,7.61,86.6,0,50
2025-03-14 23:50:00,8.24,84.9,0,47
2025-03-15 00:00:00,13.67,86.9,0,60
2025-03-15 00:10:00,7.15,90.3,0,52
2025-03-15 00:20:00,6.69,94.5,0,53
2025-03-15 00:30:00,6.54,83.9,0,53
2025-03-15 00:40:00,7.75,80.4,0,60
2025-03-15 00:50:00,7.71,83.2,0,31
2025-03-15 01:00:00,7.78,87.8,0,39
2025-03-15 01:10:00,7.23,94.6,0,37
2025-03-15 01:20:00,7.66,85.3,0,49
2025-03-15 01:30:00,6.99,86.6,0,32
2025-03-15 01:40:00,6.78,83.8,0,42
2025-03-15 01:50:00,7.11,85.3,0,47
2025-03-15 02:00:00,7.74,88.9,0,41
2025-03-15 02:10:00,9.1,87.1,0,59
2025-03-15 02:20:00,6.84,83.7,0,51
2025-03-15 02:30:00,7.9,84.9,0,46
2025-03-15 02:40:00,8.43,82.4,0,41
2025-03-15 02:50:00,9.52,88.7,0,60
2025-03-15 03:00:00,8.4,90.1,0,58
2025-03-15 03:10:00,7.99,79.2,0,33
2025-03-15 03:20:00,9.46,79.5,0,44
2025-03-15 03:30:00,3.01,81.2,0,31
2025-03-15 03:40:00,1.7,86.1,0,60
2025-03-15 03:50:00,9.23,80.9,0,55
2025-03-15 04:00:00,10.81,84.7,0,38
2025-03-15 04:10:00,10.71,74.7,0,56
2025-03-15 04:20:00,18.37,80.7,0,38
2025-03-15 04:30:00,11.18,81.5,0,43
2025-03-15 04:40:00,10.28,77.2,0,30
2025-03-15 04:50:00,10.16,80.4,0,45
2025-03-15 05:00:00,12.14,83.5,0,59
2025-03-15 05:10:00,10.56,78.5,0,51
2025-03-15 05:20:00,12.06,80.7,0,48
2025-03-15 05:30:00,11.33,84.7,0,30
2025-03-15 05:40:00,10.51,75.4,0,57
2025-03-15 05:50:00,11.91,80.1,0,32
2025-03-15 06:00:00,12.76,65.6,512,40
2025-03-15 06:10:00,11.83,71.4,762,41
2025-03-15 06:20:00,12.43,80.0,476,48
2025-03-15 06:30:00,14.48,74.8,499,30
2025-03-15 06:40:00,12.68,78.1,642,45
2025-03-15 06:50:00,13.38,70.9,705,39
2025-03-15 07:00:00,13.81,64.1,549,88
2025-03-15 07:10:00,16.36,72.1,560,82
2025-03-15 07:20:00,14.73,72.6,626,72
2025-03-15 07:30:00,14.13,73.5,393,77
2025-03-15 07:40:00,15.39,80.8,822,71
2025-03-15 07:50:00,16.32,66.7,528,62
2025-03-15 08:00:00,15.8,70.1,483,65
2025-03-15 08:10:00,15.56,71.5,724,61
2025-03-15 08:20:00,17.96,72.4,565,86
2025-03-15 08:30:00,16.03,76.9,651,79
2025-03-15 08:40:00,15.93,72.7,406,69
2025-03-15 08:50:00,14.41,76.2,858,68
2025-03-15 09:00:00,17.34,76.1,832,63
2025-03-15 09:10:00,16.28,65.8,421,87
2025-03-15 09:20:00,16.92,75.8,728,82
2025-03-15 09:30:00,15.76,70.5,808,61
2025-03-15 09:40:00,18.35,71.5,535,71
2025-03-15 09:50:00,16.19,71.9,633,87
2025-03-15 10:00:00,16.77,71.7,822,48
2025-03-15 10:10:00,17.59,64.1,816,52
2025-03-15 10:20:00,19.32,63.8,567,41
2025-03-15 10:30:00,17.96,68.0,597,40
2025-03-15 10:40:00,18.07,72.5,407,30
2025-03-15 10:50:00,18.7,75.2,500,50
2025-03-15 11:00:00,18.8,66.5,430,39
2025-03-15 11:10:00,19.91,72.7,779,57
2025-03-15 11:20:00,24.73,68.4,380,50
2025-03-15 11:30:00,18.74,70.6,598,49
2025-03-15 11:40:00,20.73,66.8,445,58
2025-03-15 11:50:00,18.96,69.8,545,31
2025-03-15 12:00:00,19.31,65.3,669,57
2025-03-15 12:10:00,18.96,69.4,613,60
2025-03-15 12:20:00,17.18,72.4,798,52
2025-03-15 12:30:00,19.82,67.4,669,43
2025-03-15 12:40:00,20.45,70.0,755,56
2025-03-15 12:50:00,20.13,70.5,697,50
2025-03-15 13:00:00,15.09,95.4,190,57
2025-03-15 13:10:00,14.57,84.6,260,50
2025-03-15 13:20:00,16.19,96.1,90,62
2025-03-15 13:30:00,13.75,84.5,417,67
2025-03-15 13:40:00,15.96,85.1,7,51
2025-03-15 13:50:00,13.76,84.6,307,43
2025-03-15 14:00:00,14.59,82.8,273,45
2025-03-15 14:10:00,14.18,87.6,0,48
2025-03-15 14:20:00,13.93,89.6,48,51
2025-03-15 14:30:00,16.84,92.8,118,66
2025-03-15 14:40:00,13.98,80.3,383,41
2025-03-15 14:50:00,21.5,97.9,285,64
2025-03-15 15:00:00,13.51,81.2,513,48
2025-03-15 15:10:00,11.76,93.9,210,37
2025-03-15 15:20:00,14.58,91.0,351,54
2025-03-15 15:30:00,11.95,85.9,165,55
2025-03-15 15:40:00,3.32,84.0,115,44
2025-03-15 15:50:00,14.07,78.2,178,47
2025-03-15 16:00:00,10.23,71.1,615,48
2025-03-15 16:10:00,15.85,68.1,827,41
2025-03-15 16:20:00,15.67,67.3,442,31
2025-03-15 16:30:00,16.37,71.3,497,38
2025-03-15 16:40:00,15.57,71.9,519,30
2025-03-15 16:50:00,15.66,73.3,390,40
2025-03-15 17:00:00,13.68,76.9,429,90
2025-03-15 17:10:00,14.13,70.1,796,66
2025-03-15 17:20:00,15.18,69.3,527,68
2025-03-15 17:30:00,13.57,77.9,821,63
2025-03-15 17:40:00,15.6,73.6,633,88
2025-03-15 17:50:00,13.73,82.8,372,69
2025-03-15 18:00:00,13.24,68.8,846,78
2025-03-15 18:10:00,19.51,78.3,711,82
2025-03-15 18:20:00,13.78,73.7,482,61
2025-03-15 18:30:00,13.78,73.9,416,68
2025-03-15 18:40:00,13.06,74.8,563,72
2025-03-15 18:50:00,12.99,82.3,474,86
2025-03-15 19:00:00,12.05,72.3,0,81
2025-03-15 19:10:00,11.79,72.3,0,84
2025-03-15 19:20:00,11.29,81.5,0,67
2025-03-15 19:30:00,11.87,85.9,0,77
2025-03-15 19:40:00,11.44,76.1,0,76
2025-03-15 19:50:00,11.09,83.4,0,83
2025-03-15 20:00:00,9.82,84.5,0,56
2025-03-15 20:10:00,10.51,82.1,0,30
2025-03-15 20:20:00,9.38,81.7,0,45
2025-03-15 20:30:00,11.01,79.5,0,53
2025-03-15 20:40:00,9.68,84.6,0,54
2025-03-15 20:50:00,8.32,83.6,0,48
2025-03-15 21:00:00,9.32,80.3,0,49
2025-03-15 21:10:00,6.72,76.3,0,42
2025-03-15 21:20:00,8.07,79.5,0,30
2025-03-15 21:30:00,10.82,78.4,0,34
2025-03-15 21:40:00,9.73,82.4,0,51
2025-03-15 21:50:00,9.66,84.6,0,40
2025-03-15 22:00:00,7.03,85.5,0,51
2025-03-15 22:10:00,7.78,85.7,0,54
2025-03-15 22:20:00,8.92,84.7,0,50
2025-03-15 22:30:00,8.44,83.8,0,36
2025-03-15 22:40:00,8.84,83.7,0,30
2025-03-15 22:50:00,9.35,88.8,0,41
2025-03-15 23:00:00,7.86,82.7,0,58
2025-03-15 23:10:00,6.34,83.8,0,54
2025-03-15 23:20:00,7.81,76.1,0,60
2025-03-15 23:30:00,7.14,82.5,0,36
2025-03-15 23:40:00,6.3,83.5,0,59
2025-03-15 23:50:00,8.04,89.5,0,60
2025-03-16 00:00:00,8.53,75.2,0,42
2025-03-16 00:10:00,0.5,80.0,6,38
2025-03-16 00:20:00,7.83,79.9,26,53
2025-03-16 00:30:00,5.91,83.1,0,41
2025-03-16 00:40:00,8.47,78.7,8,42
2025-03-16 00:50:00,8.21,83.0,18,52
2025-03-16 01:00:00,7.98,81.3,0,42
2025-03-16 01:10:00,6.77,77.2,36,59
2025-03-16 01:20:00,6.46,75.8,0,59
2025-03-16 01:30:00,9.4,88.6,0,58
2025-03-16 01:40:00,6.98,78.1,28,56
2025-03-16 01:50:00,7.88,73.5,0,30
2025-03-16 02:00:00,7.6,77.6,17,59
2025-03-16 02:10:00,6.54,76.8,19,53
2025-03-16 02:20:00,8.73,74.8,21,44
2025-03-16 02:30:00,8.86,79.3,20,45
2025-03-16 02:40:00,7.04,80.2,9,47
2025-03-16 02:50:00,9.26,71.4,22,49
2025-03-16 03:00:00,8.91,78.7,22,50
2025-03-16 03:10:00,8.46,81.1,13,48
2025-03-16 03:20:00,8.41,74.3,0,42
2025-03-16 03:30:00,10.03,72.8,23,46
2025-03-16 03:40:00,7.79,74.0,14,56
2025-03-16 03:50:00,8.34,76.1,0,48
2025-03-16 04:00:00,10.92,76.3,0,54
2025-03-16 04:10:00,3.81,71.9,12,47
2025-03-16 04:20:00,9.75,74.7,32,59
2025-03-16 04:30:00,11.6,75.5,3,59
2025-03-16 04:40:00,9.68,77.0,0,38
2025-03-16 04:50:00,10.4,70.5,0,44
2025-03-16 05:00:00,11.75,71.2,17,46
2025-03-16 05:10:00,11.75,71.4,24,39
2025-03-16 05:20:00,11.86,80.6,21,49
2025-03-16 05:30:00,11.84,78.4,26,33
2025-03-16 05:40:00,11.83,73.9,8,36
2025-03-16 05:50:00,11.87,68.2,13,58
2025-03-16 06:00:00,14.44,75.6,666,30
2025-03-16 06:10:00,13.39,76.8,854,39
2025-03-16 06:20:00,14.12,71.7,793,34
2025-03-16 06:30:00,13.69,70.1,919,35
2025-03-16 06:40:00,13.86,69.3,783,44
2025-03-16 06:50:00,14.19,74.8,599,46
2025-03-16 07:00:00,14.21,72.5,667,63
2025-03-16 07:10:00,15.63,65.7,547,69
2025-03-16 07:20:00,14.95,66.6,509,70
2025-03-16 07:30:00,14.36,65.7,542,61
2025-03-16 07:40:00,15.74,77.1,875,74
2025-03-16 07:50:00,14.78,71.0,568,79
2025-03-16 08:00:00,16.87,72.4,600,74
2025-03-16 08:10:00,14.4,68.5,568,78
